
港台,#genre#
臺視HD,vjms://122.155.180.8:8500:3502/live/cid=453|vjms://58.215.41.17:8500:3502/live/cid=453|http://122.155.180.8:9021/live/453?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=453
AXN电影,vjms://122.155.180.8:8500/live/cid=102|vjms://58.215.41.17:8500:3502/live/cid=102|http://122.155.180.8:9021/live/102?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=102
BBC新闻,vjms://122.155.180.8:8500/live/cid=418|vjms://58.215.41.17:8500:3502/live/cid=418|http://122.155.180.8:9021/live/418?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=418
CNN新闻,vjms://122.155.180.8:8500/live/cid=428|vjms://58.215.41.17:8500:3502/live/cid=428|http://122.155.180.8:9021/live/428?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=428
CN卡通,vjms://122.155.180.8:8500/live/cid=422|vjms://58.215.41.17:8500:3502/live/cid=422|http://122.155.180.8:9021/live/422?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=422
NBA篮球,vjms://198.255.90.44:8500:3502/live/cid=227|vjms://122.155.180.8:8500:5021/live/cid=227
MLB棒球,vjms://198.255.90.44:8500:3502/live/cid=228|vjms://122.155.180.8:8500:5021/live/cid=228
FOX2体育,vjms://198.255.90.44:8500:3502/live/cid=444|vjms://122.155.180.8:8500:5021/live/cid=444
FOX3体育,vjms://122.155.180.8:8500/live/cid=95|vjms://58.215.41.17:8500:3502/live/cid=95|http://122.155.180.8:9021/live/95?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=95
FOX新闻,vjms://122.155.180.8:8500/live/cid=97|vjms://58.215.41.17:8500:3502/live/cid=97|http://122.155.180.8:9021/live/97?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=97
HBO HD,vjms://122.155.180.8:8500/live/cid=261vjms://58.215.41.17:8500:3502/live/cid=261|http://122.155.180.8:9021/live/261?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=261
HBO,vjms://122.155.180.8:8500/live/cid=236|vjms://58.215.41.17:8500:3502/live/cid=236|http://122.155.180.8:9021/live/236?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=236
HBO强档,vjms://122.155.180.8:8500/live/cid=238|vjms://58.215.41.17:8500:3502/live/cid=238|http://122.155.180.8:9021/live/238?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=238
HBO温馨,vjms://122.155.180.8:8500/live/cid=181|vjms://58.215.41.17:8500:3502/live/cid=181|http://122.155.180.8:9021/live/181?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=181
J2,vjms://122.155.180.8:8500/live/cid=368|vjms://58.215.41.17:8500:3502/live/cid=368|http://122.155.180.8:9021/live/368?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=368
J5,vjms://122.155.180.8:8500/live/cid=363|vjms://58.215.41.17:8500:3502/live/cid=363|http://122.155.180.8:9021/live/363?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=363
NHK総合CS-NHK-G CS,vjms://122.155.180.8:8500/live/cid=139|vjms://58.215.41.17:8500:3502/live/cid=139|http://122.155.180.8:9021/live/139?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=139
TLC旅游生活,http://122.155.180.8:5021/live/103|vjms://58.215.41.17:8500:3502/live/cid=103|http://122.155.180.8:9021/live/103?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=103
TVBS欢乐,vjms://122.155.180.8:8500/live/cid=438|vjms://58.215.41.17:8500:3502/live/cid=438|http://122.155.180.8:9021/live/438?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=438
TVB互动,vjms://122.155.180.8:8500/live/cid=366|vjms://58.215.41.17:8500:3502/live/cid=366|http://122.155.180.8:9021/live/366|vjms://198.255.90.44:8500:3502/live/cid=366
TVB明珠,vjms://122.155.180.8:8500/live/cid=367|vjms://58.215.41.17:8500:3502/live/cid=367|http://122.155.180.8:9021/live/367?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=367
三立都会,vjms://122.155.180.8:8500/live/cid=226|vjms://58.215.41.17:8500:3502/live/cid=226|http://122.155.180.8:9021/live/226?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=226
东森财经,vjms://122.155.180.8:8500/live/cid=456|vjms://58.215.41.17:8500:3502/live/cid=456|http://122.155.180.8:9021/live/456?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=456
中视,vjms://122.155.180.8:8500/live/cid=452|vjms://58.215.41.17:8500:3502/live/cid=452|http://122.155.180.8:9021/live/452?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=452
八大第1,vjms://122.155.180.8:8500/live/cid=441|vjms://58.215.41.17:8500:3502/live/cid=441|http://122.155.180.8:9021/live/441?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=441
华视新闻,vjms://122.155.180.8:8500/live/cid=451|vjms://58.215.41.17:8500:3502/live/cid=451|http://122.155.180.8:9021/live/451?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=451
台视,vjms://122.155.180.8:8500/live/cid=453|vjms://58.215.41.17:8500:3502/live/cid=453|http://122.155.180.8:9021/live/453?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=453
国兴卫视,vjms://122.155.180.8:8500/live/cid=424|vjms://58.215.41.17:8500:3502/live/cid=424|http://122.155.180.8:9021/live/424?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=424
国家地理HD,vjms://122.155.180.8:8500/live/cid=115|vjms://58.215.41.17:8500:3502/live/cid=115|http://122.155.180.8:9021/live/115?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=115
国家地理野生,vjms://122.155.180.8:8500/live/cid=263|vjms://58.215.41.17:8500:3502/live/cid=263|http://122.155.180.8:9021/live/263?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=263
壹新闻,vjms://122.155.180.8:8500/live/cid=137|vjms://58.215.41.17:8500:3502/live/cid=137|http://122.155.180.8:9021/live/137?pid=0800270E38B3@5130FVO&begblock=0|http://d2e6xlgy8sg8ji.cloudfront.net/liveedge/eratv2/chunklist.m3u8|http://d2e6xlgy8sg8ji.cloudfront.net/liveedge/eratv3/playlist.m3u8|http://tw-3.3gtech.cn/live/ch15/playlist.m3u8|vjms://198.255.90.44:8500:3502/live/cid=137
大爱,vjms://122.155.180.8:8500/live/cid=442|vjms://58.215.41.17:8500:3502/live/cid=442|http://122.155.180.8:9021/live/442?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=442
好消息,vjms://122.155.180.8:8500/live/cid=447|vjms://58.215.41.17:8500:3502/live/cid=447|http://122.155.180.8:9021/live/447?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=447
探索世界,http://122.155.180.8:5021/live/440|vjms://58.215.41.17:8500:3502/live/cid=440|http://122.155.180.8:9021/live/440?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=440
探索科学,vjms://122.155.180.8:8500/live/cid=457|vjms://58.215.41.17:8500:3502/live/cid=457|http://122.155.180.8:9021/live/457?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=457
探索频道,vjms://122.155.180.8:8500/live/cid=397|vjms://58.215.41.17:8500:3502/live/cid=397|http://122.155.180.8:9021/live/397?pid=0800270E38B3@5130FVO&begblock=0|vjms://198.255.90.44:8500:3502/live/cid=397













Msia,#genre#
八度空间,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
全佳,http://50.7.161.82:8278/streams/d/Quanjia/playlist.m3u8
双星,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
TVB 星河,http://50.7.161.82:8278/streams/d/Xinhe/playlist.m3u8
小太阳,http://50.7.161.82:8278/streams/d/Xiaotaiyang/playlist.m3u8
天映频道,http://50.7.161.82:8278/streams/d/Celestial/playlist.m3u8
天映经典,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8
天映频道(粵),http://210.210.155.35/qwr9ew/s/s33/01.m3u8
TV1,http://50.7.161.82:8278/streams/d/TV1/playlist.m3u8
TV2,http://50.7.161.82:8278/streams/d/TV2/playlist.m3u8
NTV7,http://50.7.161.82:8278/streams/d/Rtmntv7/playlist.m3u8
TV8,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
TV9,http://50.7.161.82:8278/streams/d/TV9/playlist.m3u8
愛奇藝,p5p://0198.02686.cc:16871/5f38d81300083da4468539a0eb8d0c0a.ts#p5p://0198.02686.cc:16871/5f38d81300083da4468539a0eb8d0c0a.ts
AEC,p5p://0198.02686.cc:16871/5ebce360000578b04d059fff4c2e3e3b.ts#p5p://0198.02686.cc:16871/5ebce360000578b04d059fff4c2e3e3b.ts
OD,p5p://0198.02686.cc:16871/5f2c09ae00029cc4147efda7dcc27dfc.ts#p5p://0198.02686.cc:16871/5f2c09ae00029cc4147efda7dcc27dfc.ts
双星,p5p://0198.02686.cc:16871/5f38d8fd000caa6e4688ccd211ea705f.ts#p5p://0198.02686.cc:16871/5f38d8fd000caa6e4688ccd211ea705f.ts
欢喜台,p5p://0198.02686.cc:16871/5ecfb90800040601969837e0aa1efa5c.ts#p5p://0198.02686.cc:16871/5ecfb90800040601969837e0aa1efa5c.ts
小太陽,p5p://0198.02686.cc:16871/5f38d9ab000293e0468b71ed0ce28214.ts#p5p://0198.02686.cc:16871/5f38d9ab000293e0468b71ed0ce28214.ts
Astro-爱奇艺,http://50.7.161.82:8278/streams/d/iqiyi_pye/playlist.m3u8
Astro-港剧台,http://50.7.161.82:8278/streams/d/aod_pye/playlist.m3u8
Astro-欢喜台,http://198.16.106.62:8278/streams/d/Huahee/playlist.m3u8
Astro 双星,http://50.7.161.82:8278/streams/d/Shuangxing/playlist.m3u8
Astro 全佳,http://50.7.161.82:8278/streams/d/Quanjia/playlist.m3u8
Astro 小太阳,http://50.7.161.82:8278/streams/d/Xiaotaiyang/playlist.m3u8
Oh!K hd,http://50.7.161.82:8278/streams/d/Ohk/playlist.m3u8
HGTV,http://50.7.161.82:8278/streams/d/HGTV/playlist.m3u8
KBS WORLD,http://50.7.161.82:8278/streams/d/KBS/playlist.m3u8
TVN HD,http://50.7.161.82:8278/streams/d/TVN/playlist.m3u8
HBO Malaysia,http://50.7.161.82:8278/streams/d/Hbo/playlist.m3u8
Celestial Classic 天映经典,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8
Celestial Movies 天映频道,http://50.7.161.82:8278/streams/d/Celestial/playlist.m3u8
ANIMAL PLANET,http://50.7.161.82:8278/streams/d/AnimalPlanet/playlist.m3u8
NAT GEO wild,http://50.7.161.82:8278/streams/d/Natgeowild/playlist.m3u8
Arena,http://50.7.161.82:8278/streams/d/arena_pye/playlist.m3u8
Sukan,http://50.7.161.82:8278/streams/d/rtm_pye/playlist.m3u8
RTM Sports,http://50.7.161.82:8278/streams/d/rtm_pye/playlist.m3u8
Astro SuperSport,http://50.7.161.82:8278/streams/d/assp1_pye/playlist.m3u8
Astro SuperSport 2,http://50.7.161.82:8278/streams/d/assp2_pye/playlist.m3u8
Astro SuperSport 3,http://50.7.161.82:8278/streams/d/assp3_pye/playlist.m3u8
Astro SuperSport 4,http://50.7.161.82:8278/streams/d/assp4_pye/playlist.m3u8

Bernama TV,http://50.7.161.82:8278/streams/d/Bernama/playlist.m3u8
BOO,http://50.7.161.82:8278/streams/d/Boo/playlist.m3u8
NTV 7,http://50.7.161.82:8278/streams/d/Rtmntv7/playlist.m3u8
TV1,http://50.7.161.82:8278/streams/d/TV1/playlist.m3u8
TV2,http://50.7.161.82:8278/streams/d/TV2/playlist.m3u8
TV3,http://50.7.161.82:8278/streams/d/TV3/playlist.m3u8
8TV,http://50.7.161.82:8278/streams/d/TV8/playlist.m3u8
TV9,http://50.7.161.82:8278/streams/d/TV9/playlist.m3u8










央视,#genre#
CCTV-1 综合,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226226/1.m3u8
CCTV-2 财经,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226230/1.m3u8
CCTV-3 综艺,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226471/1.m3u8
CCTV-4 国际,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226335/1.m3u8
CCTV-5 体育,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226469/1.m3u8
CCTV-5⁺赛事,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226225/1.m3u8
CCTV-6 电影,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226468/1.m3u8
CCTV-7 军事,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226234/1.m3u8
CCTV-8 视剧,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226485/1.m3u8
CCTV-9 纪录,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226236/1.m3u8
CCTV-10 科教,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226227/1.m3u8
CCTV-11 戏曲,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226334/1.m3u8
CCTV-12 社会,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226228/1.m3u8
CCTV-13 新闻,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226316/1.m3u8
CCTV-14 少儿,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226229/1.m3u8
CCTV-15 音乐,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226460/1.m3u8
CCTV-17 农业,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226318/1.m3u8

CCTV-1 综合,http://39.134.115.163:8080/PLTV/88888910/224/3221225618/index.m3u8
CCTV-2 财经,http://39.134.115.163:8080/PLTV/88888910/224/3221225619/index.m3u8
CCTV-3 综艺,http://39.134.115.163:8080/PLTV/88888910/224/3221225647/index.m3u8
CCTV-4 国际,http://39.134.115.163:8080/PLTV/88888910/224/3221225621/index.m3u8
CCTV-5 体育,http://39.134.115.163:8080/PLTV/88888910/224/3221225633/index.m3u8
CCTV-5⁺赛事,http://39.134.115.163:8080/PLTV/88888910/224/3221225649/index.m3u8
CCTV-6 电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225650/index.m3u8
CCTV-7 军事,http://39.134.115.163:8080/PLTV/88888910/224/3221225624/index.m3u8
CCTV-8 视剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225635/index.m3u8
CCTV-9 纪录,http://39.134.115.163:8080/PLTV/88888910/224/3221225626/index.m3u8
CCTV-10 科教,http://39.134.115.163:8080/PLTV/88888910/224/3221225627/index.m3u8
CCTV-11 戏曲,http://39.134.115.163:8080/PLTV/88888910/224/3221225628/index.m3u8
CCTV-12 社会,http://39.134.115.163:8080/PLTV/88888910/224/3221225629/index.m3u8
CCTV-13 新闻,http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8
CCTV-14 少儿,http://39.134.115.163:8080/PLTV/88888910/224/3221225639/index.m3u8
CCTV-15 音乐,http://39.134.115.163:8080/PLTV/88888910/224/3221225641/index.m3u8
CCTV-17 农业,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8

CCTV-1 综合,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226346/1.m3u8
CCTV-2 财经,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226371/1.m3u8
CCTV-3 综艺,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226471/1.m3u8
CCTV-4 国际,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226470/1.m3u8
CCTV-5 体育,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226469/1.m3u8
CCTV-5⁺赛事,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226349/1.m3u8
CCTV-6 电影,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226468/1.m3u8
CCTV-7 军事,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226467/1.m3u8
CCTV-8 视剧,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226485/1.m3u8
CCTV-9 纪录,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226465/1.m3u8
CCTV-10 科教,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226464/1.m3u8
CCTV-11 戏曲,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226463/1.m3u8
CCTV-12 社会,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226462/1.m3u8
CCTV-13 新闻,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226316/1.m3u8
CCTV-14 少儿,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226461/1.m3u8
CCTV-15 音乐,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226333/1.m3u8
CCTV-17 农业,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226459/1.m3u8

CCTV-1 综合,http://117.136.156.107/PLTV/88888888/224/3221225499/index.m3u8
CCTV-2 财经,http://117.136.156.107/PLTV/88888888/224/3221225502/index.m3u8
CCTV-3 综艺,http://39.135.138.59:18890/PLTV/88888910/224/3221225634/index.m3u8
CCTV-4 国际,http://117.136.156.107/PLTV/88888888/224/3221225501/index.m3u8
CCTV-5 体育,http://117.136.156.107/PLTV/88888888/224/3221225780/index.m3u8
CCTV-5⁺赛事,http://117.136.156.107/PLTV/88888888/224/3221225512/index.m3u8
CCTV-6 电影,http://39.134.115.163:8080/PLTV/88888910/224/3221225632/index.m3u8
CCTV-7 军事,http://117.136.156.107/PLTV/88888888/224/3221225504/index.m3u8
CCTV-8 视剧,http://39.134.115.163:8080/PLTV/88888910/224/3221225635/index.m3u8
CCTV-9 纪录,http://117.136.156.107/PLTV/88888888/224/3221225507/index.m3u8
CCTV-10 科教,http://117.136.156.107/PLTV/88888888/224/3221225503/index.m3u8
CCTV-11 戏曲,http://117.136.156.107/PLTV/88888888/224/3221225506/index.m3u8
CCTV-12 社会,http://117.136.156.107/PLTV/88888888/224/3221225505/index.m3u8
CCTV-13 新闻,http://117.136.156.107/PLTV/88888888/224/3221225510/index.m3u8
CCTV-14 少儿,http://117.136.156.107/PLTV/88888888/224/3221225509/index.m3u8
CCTV-15 音乐,http://117.136.156.107/PLTV/88888888/224/3221225508/index.m3u8
CCTV-17 农业,http://39.134.115.163:8080/PLTV/88888910/224/3221225908/index.m3u8

CCTV-1 HD,http://39.135.47.66/PLTV/77777777/224/3221226808/index.m3u8$JS1080P
CCTV-2 HD,http://39.135.47.66/PLTV/77777777/224/3221226599/index.m3u8$JS1080P
CCTV-3 HD,http://39.135.47.66/PLTV/77777777/224/3221226548/index.m3u8$JS1080P
CCTV-4 HD,http://39.135.47.66/PLTV/77777777/224/3221226584/index.m3u8$JS1080P
CCTV-5 HD,http://39.135.47.66/PLTV/77777777/224/3221226550/index.m3u8$JS1080P
CCTV-6 HD,http://39.135.47.66/PLTV/77777777/224/3221226601/index.m3u8$JS1080P
CCTV-7 HD,http://39.135.47.66/PLTV/77777777/224/3221226536/index.m3u8$JS1080P
CCTV-8 HD,http://39.135.47.66/PLTV/77777777/224/3221226603/index.m3u8$JS1080P
CCTV-9 HD,http://39.135.47.66/PLTV/77777777/224/3221226552/index.m3u8$JS1080P
CCTV-10 HD,http://39.135.47.66/PLTV/77777777/224/3221226589/index.m3u8$JS1080P
CCTV-11 HD,http://39.135.47.66/PLTV/77777777/224/3221226639/index.m3u8$JS1080P
CCTV-12 HD,http://39.135.47.66/PLTV/77777777/224/3221226534/index.m3u8$JS1080P
CCTV-13 HD,http://39.135.47.66/PLTV/77777777/224/3221226580/index.m3u8$JS1080P
CCTV-14 HD,http://39.135.47.66/PLTV/77777777/224/3221226591/index.m3u8$JS1080P
CCTV-15 HD,http://39.135.47.66/PLTV/77777777/224/3221226582/index.m3u8$JS1080P
CCTV-5⁺HD,http://39.135.47.66/PLTV/77777777/224/3221226597/index.m3u8$JS1080P

CCTV-1 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225642/index.m3u8#
CCTV-2 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225643/index.m3u8#
CCTV-3 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225634/index.m3u8#
CCTV-4 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225621/index.m3u8#
CCTV-5 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225633/index.m3u8#
CCTV-5⁺HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225706/index.m3u8#
CCTV-6 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225632/index.m3u8#
CCTV-7 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225644/index.m3u8#
CCTV-8 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225631/index.m3u8#
CCTV-9 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225646/index.m3u8#
CCTV-10 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225636/index.m3u8#
CCTV-11 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225628/index.m3u8#
CCTV-12 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225637/index.m3u8#
CCTV-13 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8#
CCTV-14 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225639/index.m3u8#
CCTV-15 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225641/index.m3u8#
CCTV-17 HD,http://39.135.138.59:18890/PLTV/88888910/224/3221225908/index.m3u8#

卫视,#genre#
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225623/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
安多卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
康巴卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8

内蒙卫视,http://live.m2oplus.nmtv.cn/1/sd/live.m3u8
康巴卫视,http://scgctvshow.sctv.com/hdlive/kangba/1.m3u8
海峡卫视,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226128/10000100000000060000000002434539_0.smil#rtsp://183.252.166.199:554/PLTV/88888888/224/3221226128/10000100000000060000000002434539_0.smil#http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226977/index.m3u8
厦门卫视,http://39.135.53.195/ott.fj.chinamobile.com/PLTV/88888888/224/3221226781/1.m3u8#http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226542/index.m3u8
兵团卫视,http://test5.btzx.com.cn/live/btxjbtws.stream/playlist.m3u8

南方卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226540/index.m3u8
兵团卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226541/index.m3u8
厦门卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226542/index.m3u8
三沙卫视,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226544/index.m3u8
快乐垂钓,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226549/index.m3u8

东南卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225657/index.m3u8
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225658/index.m3u8
东方卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225659/index.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225743/index.m3u8
江苏卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225702/index.m3u8
