
更多免费直播源，关注微信群lfy4482暗号”加群”
灣灣頻道,#genre#
東森洋片,http://host496323.us.ooqr.com/pltv/gz.php?id=dsyp
東森洋片,p5p://fccs.123178.top:9906/60449f6d000c10680221a75af38e252f.ts
東森洋片,p5p://fccs.123178.top:9906/60449f6d000c10680221a75af38e252f.ts
FoxMovies,p5p://fccs.123178.top:9906/60441060000dae1309d2c7eb236de319.ts
FoxMovies,p5p://fccs.123178.top:9906/60441060000dae1309d2c7eb236de319.ts
FoxMovies,p5p://fccs.123178.top:9906/60441060000dae1309d2c7eb236de319.ts
AXN,http://50.7.61.148:30080/Entry/axn
AXN,http://50.7.61.148:30080/Entry/axn
AXN,http://v3948069e.live.126.net/live/lgdhdhqt88784905/85.flv
AXN,http://43.128.9.168/jjtv.php?id=80
AXN,p5p://fccs.123178.top:9906/6044d92d0004949903033b6f41d556d0.ts
AXN,p5p://fccs.123178.top:9906/6044d92d0004949903033b6f41d556d0.ts
Thrill,http://iptv5.phoves.com.cn/api/mitv.php?id=79
Thrill,http://43.128.9.168/jjtv.php?id=79
影迷數位電影,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv011
影迷數位電影,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv011
FOX 頻道,p5p://fccs.123178.top:9906/60440eb10006690c09cc32777254e90a.ts
FOX 頻道,p5p://fccs.123178.top:9906/60440eb10006690c09cc32777254e90a.ts
CATCHPLAY電影台,http://43.128.9.168/jjtv.php?id=76
CATCHPLAY電影台,http://iptv5.phoves.com.cn/api/mitv.php?id=76
CATCHPLAY電影台,http://sytv.xtvants.fun/mytv.php?id=catchplay&token=free&user=free
CATCHPLAY電影台,http://sytv.xtvants.fun/mytv.php?id=catchplay&token=qq3036107507&user=fmys
天映電影,http://50.7.161.82:8278/streams/d/celestial_pye/playlist.m3u8
天映電影,http://43.128.9.168/jjtv.php?id=63
天映電影,http://iptv5.phoves.com.cn/api/mitv.php?id=63
天映電影,http://113.64.147.240:808/hls/62/index.m3u8?times=0
天映經典HD,http://43.128.9.168/jjtv.php?id=64
天映經典HD,http://iptv5.phoves.com.cn/api/mitv.php?id=63
天映經典HD,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8
幸福空間居家台,https://git.io/JgYYF
幸福空間居家台,https://git.io/JgYYF
HGTV居家樂活,http://50.7.161.82:8278/streams/d/HGTV/playlist.m3u8
HGTV居家樂活,http://50.7.161.82:8278/streams/d/HGTV/playlist.m3u8
國家地理,http://125.227.210.55:16408/VideoInput/play.ts
國家地理,http://125.227.210.37:16408/VideoInput/play.ts
NHKWorldJapan,https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/zh/725580/livecom_zh.m3u8
NHKWorldJapan,http://58.99.33.16:1935/liveedge17/live_108_3.stream/chunklist.m3u8
NHKWorldJapan,https://nhkw-zh-hlscomp.akamaized.net/ixxemlzk1vqvy44o/playlist.m3u8
NHKWorldJapan,http://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
ANIMAX,https://feed.play.mv/live/10005200/isU48qPZqV/master.m3u8
更多免费直播源，关注微信群lfy4482暗号”加群”
高點綜合,http://sytv.xtvants.fun/mytv.php?id=gdzh&token=free&user=free
高點綜合,http://sytv.xtvants.fun/mytv.php?id=gdzh&token=qq3036107507&user=fmys
高點育樂,http://sytv.xtvants.fun/mytv.php?id=gdyl&token=free&user=free
高點育樂,http://sytv.xtvants.fun/mytv.php?id=gdyl&token=qq3036107507&user=fmys
采昌影劇台,http://sytv.xtvants.fun/mytv.php?id=ccyj&token=free&user=free
采昌影劇台,http://sytv.xtvants.fun/mytv.php?id=ccyj&token=qq3036107507&user=fmys
Z頻道,https://flv3948069e.live.126.net/live/sytv_68130b91ee8465fdeb3dde2c8e773a3f.flv
Z頻道,http://sytv.xtvants.fun/mytv.php?id=zpd&token=free&user=free
Z頻道,http://sytv.xtvants.fun/mytv.php?id=zpd&token=qq3036107507&user=fmys
Z頻道,p5p://fccs.123178.top:9906/60446c7f000b970f015ab58bf1266ed0.ts
Z頻道,p5p://fccs.123178.top:9906/60446c7f000b970f015ab58bf1266ed0.ts
CN卡通,p5p://fccs.123178.top:9906/604480aa000baba001a97d8882607e75.ts
CN卡通,p5p://fccs.123178.top:9906/604480aa000baba001a97d8882607e75.ts
CN卡通,http://125.227.210.55:16671/VideoInput/play.ts
CN卡通,http://125.227.210.37:16671/VideoInput/play.ts
CN卡通,p5p://fccs.123178.top:9906/604480aa000baba001a97d8882607e75.ts
CN卡通,p5p://fccs.123178.top:9906/604480aa000baba001a97d8882607e75.ts
迪斯尼,http://125.227.210.55:14250/VideoInput/play.ts
迪斯尼,http://125.227.210.37:14250/VideoInput/play.ts
DiscoveryHD,https://feed.play.mv/live/10005200/2Lkn0sCJBz/master.m3u8
Discovery,http://125.227.210.55:10388/VideoInput/play.ts
Discovery,http://125.227.210.37:10388/VideoInput/play.ts
優視頻道,http://1-fss24-s0.streamhoster.com/lv_uchannel/_definst_/broadcast1/chunklist.m3u8
優視頻道,http://1-fss24-s0.streamhoster.com/lv_uchannel/_definst_/broadcast1/chunklist.m3u8
大立電視,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
原住民電視,http://streamipcf.akamaized.net/live/_definst_/live_720/key_b1500.m3u8
唯心電視,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
東風衛視,http://sytv.xtvants.fun/mytv.php?id=dfws&token=free&user=free
東風衛視,http://sytv.xtvants.fun/mytv.php?id=dfws&token=qq3036107507&user=fmys
亞美衛視,http://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
亞旅衛視,https://jc-qlive-play.jingchangkan.cn/live/3473_200508855_xR9m.m3u8
亞旅衛視,http://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
時尚運動,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv014
CNBC,http://125.227.210.55:16415/VideoInput/play.ts
CNBC,http://125.227.210.37:16415/VideoInput/play.ts
GEN,http://210.210.155.35:80/uq2663/h/h19/01.m3u8
GEN,http://210.210.155.35:80/uq2663/h/h19/02.m3u8
ONE,http://43.128.9.168/jjtv.php?id=81
ONE,http://iptv5.phoves.com.cn/api/mitv.php?id=81
ONE,http://50.7.161.82:8278/streams/d/SetOne/playlist.m3u8
ONE,http://210.210.155.35/uq2663/h/h143/01.m3u8
ONE,http://210.210.155.35/session/c30d8c14-f1bc-11e8-89c0-aa35b2893d02/uq2663/h/h143/01.m3u8
KPOP,https://git.io/JgYAE
SexyK-Pop,https://srv1.zcast.com.br/kpoptv/kpoptv/.m3u8
tvN,http://210.210.155.35:80/session/01bdbc8e-a40f-11eb-8209-c81f66f89318/dr9445/h/h20/01.m3u8
tvN,http://playlist.urfan.web.id/dr9445/h/h20/01.m3u8
tvN,http://playlist.urfan.web.id/dr9445/h/h20/02.m3u8
tvN,http://50.7.161.82:8278/streams/d/TVN/playlist.m3u8
tvN,tvbus://5mQX2AnAV1rwQnqHabgh8odF6QhCieFaumRLyjLVy8b2z8zNpkVMtgoXXAa
tvN,p5p://fccs.123178.top:9906/60440983000c3b9b09b7f844459e12ab.ts
tvN,p5p://fccs.123178.top:9906/60440983000c3b9b09b7f844459e12ab.ts
tvNMOVIES,http://iptv5.phoves.com.cn/api/mitv.php?id=78
tvNMOVIES,http://playlist.urfan.web.id/dr9445/h/h21/01.m3u8
tvNMOVIES,http://playlist.urfan.web.id/dr9445/h/h21/02.m3u8
韓國女團,http://tx2play1.douyucdn.cn/live/17732rtara.flv
韓國娛樂台KMTV,http://93.190.139.36:8278/streams/d/chcaction/playlist.m3u8
韓國娛樂台KMTV,http://93.190.139.36:8278/streams/d/chcaction/playlist.m3u8
韓國阿里郎,http://125.227.210.55:8933/VideoInput/play.ts
韓國阿里郎,http://125.227.210.37:8933/VideoInput/play.ts
Astro愛奇藝,http://50.7.161.82:8278/streams/d/iqiyi_pye/playlist.m3u8
ANTV,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
愛爾達體育1,rtmp://59.124.75.138/sat/md041
愛爾達體育1,rtmp://161.202.204.248/sat/md041
愛爾達體育2,rtmp://59.124.75.138/sat/md051
愛爾達體育2,rtmp://161.202.204.248:1935/sat/md051
愛爾達體育3,rtmp://59.124.75.138/sat/md031
ELEVEN體育一台,rtmp://59.124.75.138/sat/tv731
ELEVEN體育一台,http://125.227.210.37:10677/VideoInput/play.ts
ELEVEN體育一台,http://125.227.210.55:10677/VideoInput/play.ts
ELEVEN體育一台,rtmp://161.202.204.248/sat/tv731
ELEVEN體育二台,rtmp://59.124.75.138/sat/tv741
ELEVEN體育二台,rtmp://161.202.204.248/sat/tv741
博斯網球,rtmp://59.124.75.138/sat/md011
博斯魅力,rtmp://59.124.75.138/sat/md021
博斯魅力,rtmp://161.202.204.248/sat/md021
博斯魅力,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn04
博斯高球1,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn05
博斯高球2,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn06
博斯運動一台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn07
博斯運動二台,http://58.99.33.16:1935/liveedge17/live_244_3.stream/chunklist.m3u8
博斯運動二台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn08
博斯網球,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn09
博斯無限,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn10
博斯電玩,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn13
魅力足球,http://112.132.209.46/liveplay-kk.rtxapp.com/live/program/live/mlyyhd/4000000/mnf.m3u8
智林體育台,http://58.99.33.16:1935/liveedge17/live_122_3.stream/chunklist.m3u8
智林體育台,http://58.99.33.16:1935/liveedge17/live_122_3.stream/chunklist.m3u8
MTV綜合,http://sytv.xtvants.fun/mytv.php?id=mtv&token=free&user=free
MTV綜合,http://sytv.xtvants.fun/mytv.php?id=mtv&token=qq3036107507&user=fmys
亞洲美食,p5p://fccs.123178.top:9906/6044065f0003bace09abb177a024828d.ts
afc亞洲美食 HD,p5p://fccs.123178.top:9906/6044065f0003bace09abb177a024828d.ts
afc亞洲美食 HD,p5p://fccs.123178.top:9906/6044065f0003bace09abb177a024828d.ts
afc亞洲美食 HD,p5p://fccs.123178.top:9906/6044065f0003bace09abb177a024828d.ts
更多免费直播源，关注微信群lfy4482暗号”加群”
港台1019,#genre#
中天新聞台,http://free.fullspeed.tv/query?url=https://www.youtube.com/channel/UC5l1Yto5oOIgRXlI4p4VKbw/live
KPOP,http://free.fullspeed.tv/query?url=https://www.youtube.com/channel/UCoRXPcv8XK5fAplLbk9PTww/live
網路流行音樂電台,http://free.fullspeed.tv/query?url=https://www.youtube.com/watch?v=wrYF0HX7Kzc
民视,http://v3948069e.live.126.net/live/nteimwyu30134860/28.flv
民視第一台,http://v3948069e.live.126.net/live/epreliwi80996113/29.flv
民視台湾台,http://v3948069e.live.126.net/live/htdndniz25866884/30.flv
民視綜藝,http://v3948069e.live.126.net/live/lsvtdgwt69296670/31.flv
民視旅游,http://v3948069e.live.126.net/live/dyjmdzws81670834/32.flv
民视新闻台,http://v3948069e.live.126.net/live/cmcfizof46736198/36.flv
中视新闻台,http://v3948069e.live.126.net/live/dscspbkh98253248/37.flv
台视新闻,http://v3948069e.live.126.net/live/ugdbeaya63838689/38.flv
寰宇新闻,http://v3948069e.live.126.net/live/paevmpzc60020136/39.flv
中天新聞,http://v3948069e.live.126.net/live/myewtdtq55241913/40.flv
年代新闻,http://v3948069e.live.126.net/live/tdhzoveg27028949/41.flv
东森新闻,http://v3948069e.live.126.net/live/chljmwfc26030164/42.flv
东森财经,http://v3948069e.live.126.net/live/xttzgmzd89254972/43.flv
TVBS,http://v3948069e.live.126.net/live/olqudmbl26461676/44.flv
华视新闻,http://v3948069e.live.126.net/live/faynljtw39421227/45.flv
TVBS新闻台,http://v3948069e.live.126.net/live/eyisbshx78425035/46.flv
三立iNEWS,http://v3948069e.live.126.net/live/syiygqgw23248264/47.flv
三立Live新闻,http://v3948069e.live.126.net/live/tizinjzv54935020/48.flv
非凡新闻,http://v3948069e.live.126.net/live/fvyokqzp68633443/49.flv
壹新闻,http://v3948069e.live.126.net/live/xtxndaws57833801/50.flv
BBCNews,http://v3948069e.live.126.net/live/cakbruve46655165/51.flv
ABCnews,http://v3948069e.live.126.net/live/wbrbruqn78846690/52.flv
CNN,http://v3948069e.live.126.net/live/vhyiolar25209544/54.flv
NHKWorld,http://v3948069e.live.126.net/live/uxoeaxnk44941053/55.flv
CNA,http://v3948069e.live.126.net/live/xyptvspr68769369/56.flv
JET综合,http://v3948069e.live.126.net/live/wakudnpz00430412/57.flv
Thrill,http://v3948069e.live.126.net/live/wkcsulor10807304/84.flv
AXN,http://v3948069e.live.126.net/live/lgdhdhqt88784905/85.flv

台视综合,https://flv3948069e.live.126.net/live/sytv_a3230bb77e846899c6cdded52e7732f3.flv
华视教育,https://flv3948069e.live.126.net/live/sytv_91030b1dae846205fdcdded56e773477.flv
公视,https://flv3948069e.live.126.net/live/sytv_9dd30b5c8e846938c26dde70be773545.flv
公视台语台,https://flv3948069e.live.126.net/live/sytv_b2c30b53ae84670a8b8dde5c2e7733db.flv
公视3,https://flv3948069e.live.126.net/live/sytv_f8630b6a5e8461aca04dde1d5e773c81.flv
东森幼幼,https://flv3948069e.live.126.net/live/sytv_af430bf86e846549a43dde18be773787.flv
东森综合,https://flv3948069e.live.126.net/live/sytv_0f630b5d9e846b6ce81ddedcfe773eb1.flv
东森戏剧,https://flv3948069e.live.126.net/live/sytv_ed630bae0e846d775dbdde1e9e773a71.flv
东森超视,https://flv3948069e.live.126.net/live/sytv_e0c30bc8ee846a19f53dde422e773b0b.flv
东森洋片,https://flv3948069e.live.126.net/live/sytv_02f30bf53e84628fcf0dde0bae773f6f.flv
东森电影,https://flv3948069e.live.126.net/live/sytv_e8830b768e8469f6755dde403e773504.flv
中天综合台,https://flv3948069e.live.126.net/live/sytv_acd30b276e846e42e1addec77e77314b.flv
中天娱乐台,https://flv3948069e.live.126.net/live/sytv_a2130beebe8469b84c6dde06fe773b34.flv
三立综合台,https://flv3948069e.live.126.net/live/sytv_68630ba2ae846bae3b0ddebcee773182.flv
三立台湾台,https://flv3948069e.live.126.net/live/sytv_e4030b695e8468e6698dde658e7737fe.flv
三立都会台,https://flv3948069e.live.126.net/live/sytv_df030be85e8465cba8bdde25ee7731f8.flv
三立戏剧台,https://flv3948069e.live.126.net/live/sytv_12d30b786e84667f624dde7bae773b99.flv
三立新闻台,https://flv3948069e.live.126.net/live/sytv_6aa30b0cbe8460a218addee46e773f2e.flv
三立财经新闻台,https://flv3948069e.live.126.net/live/sytv_aa430bd4ce8464e8df8dde26ce77300e.flv
MTV综合台,https://flv3948069e.live.126.net/live/sytv_3c130b6e9e846d28029dde127e773f35.flv
年代新闻,https://flv3948069e.live.126.net/live/sytv_42130b58fe846ad0680ddefd6e773390.flv
年代MUCH,https://flv3948069e.live.126.net/live/sytv_29d30bed1e8460f70a0dde412e7737ff.flv
JET综合,https://flv3948069e.live.126.net/live/sytv_95630b467e8461e8adedde4f4e7739ef.flv
东风卫视,https://flv3948069e.live.126.net/live/sytv_f1130b7efe8468c2a48dde3d0e773b13.flv
壹新闻,https://flv3948069e.live.126.net/live/sytv_dbc30bc81e846ceeb07dde0d7e773580.flv
壹电影,https://flv3948069e.live.126.net/live/sytv_4e030b54de8467636b7dde257e7736cc.flv
高点综合,https://flv3948069e.live.126.net/live/sytv_32630b02ce8468a2f27ddef1ae773d18.flv
高点育乐,https://flv3948069e.live.126.net/live/sytv_2ec30b8dfe846e1ce5dddee84e7730f6.flv
霹雳台湾台,https://flv3948069e.live.126.net/live/sytv_e3d30bd35e84661fc99dde3c7e773f89.flv
Z频道,https://flv3948069e.live.126.net/live/sytv_68130b91ee8465fdeb3dde2c8e773a3f.flv
卫视电影台,https://flv3948069e.live.126.net/live/sytv_72a30baf1e84656b6e2dde008e77399a.flv

民視台灣台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv001
民視,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv002
民視第一台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv003
民視綜藝,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv004
豬哥亮歌廳秀,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv006
中天新聞,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv009
非凡新聞,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv010
影迷數位電影,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv011
Cnex,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv013
時尚運動,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv014
韓國娛樂,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv016
達文西,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv018
八大精彩,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv034
八大綜合台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv039
中視,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv040
華視,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv041
公視戲劇,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv042
客家電視,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv043
靖天卡通台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv044
靖洋戲劇台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv045
靖天綜合台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv046
靖天日本台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv047
非凡商業,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv048
採昌,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv049
台視新聞,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv051
華視新聞資訊,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv052
GinxEsports,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv053
靖天歡樂台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv054
靖天映畫台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv055
台視財經,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv056
靖洋卡通,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv057
靖天戲劇,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv058
CLASSICA古典樂,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv059
靖天電影台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv061
靖天育樂台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv062
靖天國際台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv063
中視精彩,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv064
靖天資訊台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv065
台視,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv066
TVBS精彩,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv067
TVBS歡樂,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv068
愛爾達娛樂,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv070
TVBS新聞,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv072
TVBS直播,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv073
中視新聞,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv074
CatchPlay,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv076
TraceSports,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv077
Arirang,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv079
中視經典,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv080
TraceUrban,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv082
MezzoLiveHD,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv083
國會頻道1,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv084
國會頻道2,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv085
智林體育,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv101
東森購物1,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv102
東森購物2,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv103
財經頻道,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv104
中天亞洲,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=4gtv-4gtv109
V0A美國之音,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-ftv03
民視旅遊,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-ftv07
民視影劇,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-ftv09
半島國際新聞,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-ftv10
民視新聞台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-ftv13
愛放i-Fun動漫台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-ftv15
好消息,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-ftv16
好消息2,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-ftv17
龍華卡通,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn01
BabyFirst,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn02
龍華電影,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn03
博斯魅力,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn04
博斯高球1,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn05
博斯高球2,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn06
博斯運動1,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn07
博斯運動2,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn08
博斯網球,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn09
博斯無限,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn10
龍華日韓,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn11
龍華偶像,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn12
博斯電玩,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn13
寰宇新闻台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn14
寰宇新聞台湾台,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn15
梅蒂斯藝術,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn16
亞洲旅遊,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn17
龍華戲劇,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn18
FashionOne,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn19
ELTV英語,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn20
龍華經典,http://hstv:hstv2021@tw.hstv.pro/litv/litvts.php?id=litv-longturn21


🆕新聞頻道,#genre#
CCTV13,http://39.135.138.60:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV13,http://219.151.31.43/liveplay-kk.rtxapp.com/live/program/live/cctvxw/1300000/mnf.m3u8

民視新聞台,http://43.128.9.168/jjtv.php?id=32
